२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/धान,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/मकै,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गहुँ,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आलु,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/जौ,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कोदो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/फापर,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/उवा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/दाल,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/रहर,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/मुसरो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/चना,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सिमी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भट्टमास,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/राजमा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/वोड़ी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गहत,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/मास,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/केराउ,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/तोरी/सस्र्यु,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आलस/तिल,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सूर्यमुखी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सिलाम,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/बन्दा/काउली/रायो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/बोडी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गोलभेंडा,"२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/काँक्रो,लौका,फर्सी","२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/परबल,कुन्द्रुक,काँक्रो","२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/करेला,घिरौला,चिचिण्डो",२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/मुला,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/खोर्सानी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/बेथे,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भिन्डि,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/किम्ची,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अदुवा/वेसार,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/प्याज/लसुन,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/च्याउ,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कफी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/चिया,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अलैंची,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आँप/लिची,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/उखु,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/केरा/मेवा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सुन्तला/कागती (अमिलोेजात),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/स्याउ/आरुवखडा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/नास्पाति,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आम्बा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अनार,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/किवी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/खुर्पानी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/ओखर,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/जुनार,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कटहर,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/तितेपाती (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/पुट्रकी (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गुर्जो (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/जटामसी (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/निर्मसी (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/पांचऔले (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/यार्सागुम्वा (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/चिराईतो (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/बनलसुन (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सिलाजित (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/झयाल,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भुतकेश,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भोजपत्र,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/दलिचिनी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/पाषणवेद,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सिकाकाई,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/धुपिपात,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भलामी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/काँकडसिगी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सतुवा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/उन्यु,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कर्कलो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कुटकी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अमला,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/ईन्द्रेणी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/काँस,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/काफलबोक्रा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/असुरो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/वज्रदन्ती,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आोखरबोक्रा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अंगरी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/लौठसल्ला,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/वनलसुन,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गनानी,_index
धान मकै,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613
मकै कोदो,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3617
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3620
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3621
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622
मकै कोदो,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623
मकै कोदो,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3624
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629
मकै आलु जौ,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630
मकै कोदो,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3631
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3632
धान मकै कोदो गहुँ आलु,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3634
मकै गहुँ कोदो धान,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3635
धान मकै गहुँ कोदो आलु,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636
धान मकै गहुँ आलु कोदो,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637
गहुँ मकै कोदो,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638
धान मकै गहुँ कोदो,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639
धान मकै गहुँ आलु कोदो,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640
धान मकै गहुँ कोदो,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641
कोदो गहुँ मकै,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643
धान मकै कोदो गहुँ,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644
धान मकै गहुँ आलु कोदो,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645
धान मकै गहुँ कोदो आलु,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646
धान मकै गहुँ आलु कोदो,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647
धान मकै गहुँ आलु कोदो,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648
धान मकै कोदो गहुँ आलु,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649
धान मकै गहुँ कोदो आलु,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3651
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3652
धान मकै आलु कोदो,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3656
धान मकै गहुँ आलु कोदो,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658
धान मकै आलु गहुँ कोदो,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3659
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660
